hippo_id,smiles,inchikey,required_amount_mg,quoted_amount,quote_currency,quote_price,quote_lead_time_days,quote_supplier,quote_catalogue,quote_entry,quoted_smiles,quoted_purity,num_reaction_dependencies,num_product_dependencies,reaction_dependencies,product_dependencies,chemistry_types,scaffold_series
85,NC(=O)c1ccnc(NC2CC=CC2)c1,NDEZMUYBKJXUGJ-UHFFFAOYSA-N,60.0,100.0,EUR,193.0,5,Enamine,In stock,EN300-7513505,NC(=O)c1ccnc(NC2CC=CC2)c1,0.95,6,6,"[103, 63375, 63376, 63379, 63381, 63382]","[93, 76982, 76984, 76990, 76994, 76996]",Buchwald-Hartwig_amidation_with_amide-like_nucleophile,[93]
4554,CCc1nc(Br)no1,WBNVODTUMQHJMO-UHFFFAOYSA-N,10.0,20.0,EUR,24.0,5,Enamine,In stock,EN300-7282221,CCc1nc(Br)no1,0.95,1,1,[103],[93],Buchwald-Hartwig_amidation_with_amide-like_nucleophile,[93]
4466,O=S1(=O)CCC(CCl)C1,UCPALMJXNYQPBD-UHFFFAOYSA-N,7.0,20.0,EUR,34.0,5,Enamine,In stock,EN300-1448603,O=S1(=O)CCC(CCl)C1,0.95,7,7,"[29, 20793, 20933, 20934, 21323, 21327, 21501]","[95, 28801, 29052, 29053, 29774, 29780, 30095]",Nucleophilic_substitution_with_amine,[95]
4467,O=c1ccnc[nH]1,DNCYBUMDUBHIJZ-UHFFFAOYSA-N,1.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-67372,O=c1ccnc[nH]1,0.95,1,1,[29],[95],Nucleophilic_substitution_with_amine,[95]
4440,NCc1cccs1,FKKJJPMGAWGYPN-UHFFFAOYSA-N,12.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-20989,NCc1cccs1,0.95,3,3,"[82, 18687, 19288]","[104, 26522, 27123]","Buchwald-Hartwig_amination, Amidation",[2188]
4530,Cn1c(N)nc2cccc(Br)c21,FQBUUUIKMZYPJZ-UHFFFAOYSA-N,20.0,20.0,EUR,148.0,5,Enamine,In stock,EN300-3045078,Cn1c(N)nc2cccc(Br)c21,0.95,2,2,"[82, 47751]","[104, 59563]",Buchwald-Hartwig_amination,[104]
4445,OB(O)c1ccn[nH]1,NEUWPDLMDVINSN-UHFFFAOYSA-N,2.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-200298,OB(O)c1ccn[nH]1,0.95,2,2,"[14, 37]","[796, 3284]",Sp2-sp2_Suzuki_coupling,"[796, 3284]"
4480,Nc1cc(Br)cc2c1OCO2,TYSVFBOLGCFLGI-UHFFFAOYSA-N,4.0,20.0,EUR,126.0,5,Enamine,In stock,EN300-814497,Nc1cc(Br)cc2c1OCO2,0.95,4,4,"[37, 29609, 29677, 29817]","[796, 40371, 40492, 40715]",Sp2-sp2_Suzuki_coupling,[796]
4545,Cc1c[nH]c2ncc(C(=O)O)c-2c1,MHTZMYMOQLUMHK-UHFFFAOYSA-N,10.0,20.0,EUR,75.0,5,Enamine,In stock,EN300-3039886,Cc1c[nH]c2ncc(C(=O)O)c-2c1,0.95,1,1,[94],[1001],Steglich_esterification,[1001]
4546,CO,OKKJLVBELUTLKV-UHFFFAOYSA-N,10.0,20.0,EUR,15.0,5,Enamine,In stock,EN300-22292,CO,0.95,1,1,[94],[1001],Steglich_esterification,[1001]
4557,Brc1cccc2[nH]cnc12,MUQFMGBYYAOIJK-UHFFFAOYSA-N,1.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-115752,Brc1cccc2[nH]cnc12,0.95,1,1,[105],[1128],Sp3-sp2_Suzuki_coupling,[1128]
4558,CC(C)B(O)O,QIPHSSYCQCBJAX-UHFFFAOYSA-N,5.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-74363,CC(C)B(O)O,0.95,5,5,"[105, 64940, 64974, 64989, 64990]","[1128, 78580, 78624, 78633, 78634]",Sp3-sp2_Suzuki_coupling,[1128]
4534,O=C(O)c1cccc(F)c1,MXNBDFWNYRNIBH-UHFFFAOYSA-N,4.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-20215,O=C(O)c1cccc(F)c1,0.95,4,4,"[85, 50324, 50336, 50802]","[1316, 63063, 63089, 63705]",Amidation,[1316]
4535,CC1CNCCN1,JOMNTHCQHJPVAZ-UHFFFAOYSA-N,7.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-20726,CC1CNCCN1,0.95,7,7,"[85, 50300, 50315, 50335, 50399, 50440, 50452]","[1316, 62996, 63041, 63088, 63177, 63238, 63250]",Amidation,[1316]
4505,Brc1cnc2ccccc2n1,XVKLMYQMVPHUPN-UHFFFAOYSA-N,4.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-78716,Brc1cnc2ccccc2n1,0.95,4,4,"[61, 41198, 41199, 41772]","[1473, 52915, 52917, 53479]",Sp3-sp2_Suzuki_coupling,[1473]
4507,CC(C)(C)B1OC(C)(C)C(C)(C)O1,ZQEPUUOQJIWIFJ-UHFFFAOYSA-N,7.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-316304,CC(C)(C)B1OC(C)(C)C(C)(C)O1,0.95,7,7,"[61, 41060, 41483, 41511, 64980, 65016, 65128]","[1473, 52796, 53203, 53230, 78628, 78660, 78763]",Sp3-sp2_Suzuki_coupling,"[1128, 1473]"
84,O=c1cc(Br)cc[nH]1,SSLMGOKTIUIZLY-UHFFFAOYSA-N,5.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-87234,O=c1cc(Br)cc[nH]1,0.98,5,5,"[33, 22901, 22920, 22923, 23185]","[1917, 31632, 31654, 31658, 31955]",Nucleophilic_substitution_with_amine,[1917]
4472,CCc1nc(CCl)no1,PGYXLMWYFOXGGN-UHFFFAOYSA-N,4.0,20.0,EUR,26.0,5,Enamine,In stock,EN300-28273,CCc1nc(CCl)no1,0.95,4,4,"[33, 22896, 22898, 22900]","[1917, 31622, 31626, 31630]",Nucleophilic_substitution_with_amine,[1917]
4449,COCC(=O)O,RMIODHQZRUFFFF-UHFFFAOYSA-N,4.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-20233,COCC(=O)O,0.98,3,4,"[17, 54, 7402]","[2916, 14504, 48234, 48408]",Amidation,"[2916, 3611]"
4450,Nc1cccc(C(=O)NCc2cccs2)c1,LPHNZBMRZOBHES-UHFFFAOYSA-N,8.0,20.0,EUR,53.0,5,Enamine,In stock,EN300-115133,Nc1cccc(C(=O)NCc2cccs2)c1,0.98,8,8,"[17, 7401, 7409, 7412, 7459, 7461, 7714, 8109]","[2916, 14502, 14518, 14524, 14611, 14615, 15060, 15707]",Amidation,[2916]
4439,Nc1ccccc1,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,10.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-33390,Nc1ccccc1,0.98,1,1,[108],[2925],Buchwald-Hartwig_amination,[2925]
4451,Cc1cccc(O)c1I,SQQLELZQLWQUEP-UHFFFAOYSA-N,50.0,50.0,EUR,179.0,5,Enamine,In stock,EN300-125193,Cc1cccc(O)c1I,0.95,5,5,"[18, 108, 8974, 8976, 67439]","[2925, 3625, 16778, 16781, 81003]",Buchwald-Hartwig_amination,"[2925, 3625]"
4444,Oc1cc2c(cc1Br)OCO2,TUYBCLHMZFLWRY-UHFFFAOYSA-N,1.0,20.0,EUR,116.0,5,Enamine,In stock,EN300-1997124,Oc1cc2c(cc1Br)OCO2,0.95,1,1,[14],[3284],Sp2-sp2_Suzuki_coupling,[3284]
4476,Nc1cc(O)ccc1Br,JJNOHJJIVAVDLP-UHFFFAOYSA-N,12.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-725111,Nc1cc(O)ccc1Br,0.95,3,3,"[35, 4517, 57556]","[3624, 10036, 71135]","Amidation, Buchwald-Hartwig_amidation_with_amide-like_nucleophile","[2919, 2944]"
4477,COCC(N)=O,MTEZLAATISORQK-UHFFFAOYSA-N,10.0,20.0,EUR,34.0,5,Enamine,In stock,EN300-15623,COCC(N)=O,0.95,1,1,[35],[3624],Buchwald-Hartwig_amidation_with_amide-like_nucleophile,[3624]
4452,Nc1ccc(O)cc1,PLIKAWJENQZMHA-UHFFFAOYSA-N,21.0,50.0,EUR,18.0,5,Enamine,In stock,EN300-33645,Nc1ccc(O)cc1,0.95,3,3,"[18, 43, 59214]","[3625, 3628, 72796]","Buchwald-Hartwig_amination, Ester_amidation","[2925, 3627]"
4483,Oc1cnccc1Br,YCVSFCXUHPVAFH-UHFFFAOYSA-N,50.0,50.0,EUR,18.0,5,Enamine,In stock,EN300-123127,Oc1cnccc1Br,0.95,5,5,"[43, 30156, 30345, 31062, 31088]","[3628, 40898, 41086, 41737, 41763]",Buchwald-Hartwig_amination,[3628]
76981,Brc1noc(C2CC2)n1,SKWIAZWIYKVAIP-UHFFFAOYSA-N,10.0,20.0,EUR,40.0,5,Enamine,In stock,EN300-178808,Brc1noc(C2CC2)n1,0.95,1,1,[63375],[76982],Buchwald-Hartwig_amidation_with_amide-like_nucleophile,[93]
76983,CC(C)c1nc(Br)no1,WIDCHCHGUKABLQ-UHFFFAOYSA-N,10.0,20.0,EUR,28.0,5,Enamine,In stock,EN300-6972785,CC(C)c1nc(Br)no1,0.98,1,1,[63376],[76984],Buchwald-Hartwig_amidation_with_amide-like_nucleophile,[93]
76989,Brc1noc(C2CCC2)n1,BSTMGFYKJQTKSO-UHFFFAOYSA-N,10.0,20.0,EUR,42.0,5,Enamine,In stock,EN300-761563,Brc1noc(C2CCC2)n1,0.95,1,1,[63379],[76990],Buchwald-Hartwig_amidation_with_amide-like_nucleophile,[93]
76993,CC1(c2nc(Br)no2)CCOC1,JRLSECKLAPDOSE-UHFFFAOYSA-N,10.0,20.0,EUR,334.0,5,Enamine,In stock,EN300-5552833,CC1(c2nc(Br)no2)CCOC1,0.95,1,1,[63381],[76994],Buchwald-Hartwig_amidation_with_amide-like_nucleophile,[93]
76995,COC1(c2nc(Br)no2)CCOC1,WPEKSPSGQVCYFT-UHFFFAOYSA-N,10.0,20.0,EUR,281.0,5,Enamine,In stock,EN300-6260537,COC1(c2nc(Br)no2)CCOC1,0.95,1,1,[63382],[76996],Buchwald-Hartwig_amidation_with_amide-like_nucleophile,[93]
4497,N#Cc1c(O)ccc(N)c1F,NEXDFEVXEGICQJ-UHFFFAOYSA-N,20.0,20.0,EUR,334.0,5,Enamine,In stock,EN300-6802393,N#Cc1c(O)ccc(N)c1F,0.95,8,20,"[54, 37122, 37286, 37302, 37347, 37488, 60243, 62949]","[48234, 48408, 48483, 48486, 48525, 48637, 48638, 48685, 48686, 48766, 49058, 49511, 49582, 49586, 49727, 49737, 49994, 49998, 73792, 76514]","Amidation, Ester_amidation","[3611, 3627]"
14523,O=C(O)COC(F)F,DFUYDBNOCSKWJZ-UHFFFAOYSA-N,2.0,20.0,EUR,26.0,5,Enamine,In stock,EN300-179091,O=C(O)COC(F)F,0.95,2,2,"[7412, 37302]","[14524, 49582]",Amidation,"[2916, 3611]"
48406,CNC(=O)C1CCN1,QVSUDDUBYYZVKX-UHFFFAOYSA-N,6.0,20.0,EUR,130.0,5,Enamine,In stock,EN300-151252,CNC(=O)C1CCN1,0.95,6,6,"[37280, 37554, 37555, 38338, 38408, 38412]","[48408, 48685, 48686, 49511, 49582, 49586]",N-nucleophilic_aromatic_substitution,[3611]
11763,Nc1cccc(F)c1[N+](=O)[O-],NSFGNLQLWFZHKK-UHFFFAOYSA-N,7.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-113936,Nc1cccc(F)c1[N+](=O)[O-],0.95,7,7,"[6352, 58866, 74087, 74366, 75770, 75780, 75782]","[12660, 72446, 87449, 87511, 89133, 89143, 89145]","Amidation, Ester_amidation","[2919, 2924, 2944]"
86549,CCOC(=O)C(=O)OC(C)(C)C,ZFGBGKKWENABEC-UHFFFAOYSA-N,16.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-137113,CCOC(=O)C(=O)OC(C)(C)C,0.95,16,16,"[73570, 73571, 73581, 73582, 73641, 73642, 73645, 73646, 74366, 75858, 75865, 75867, 75868, 75882, 75911, 75912]","[86700, 86701, 86764, 86765, 86812, 86813, 86831, 86832, 87449, 88343, 88344, 88378, 88380, 88382, 88434, 88504]",Ester_amidation,[2924]
12370,Nc1cc(F)c(F)cc1C(=O)O,DGOZIZVTANAGCA-UHFFFAOYSA-N,5.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-65895,Nc1cc(F)c(F)cc1C(=O)O,0.95,5,5,"[6508, 50399, 51590, 51600, 59186]","[12827, 63177, 64501, 64511, 72766]",Amidation,"[1316, 2919, 2944]"
14043,CC1NCCNC1=O,BSPUWRUTIOUGMZ-UHFFFAOYSA-N,11.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-66679,CC1NCCNC1=O,0.99,11,11,"[18959, 19363, 37396, 38549, 38558, 50336, 50585, 50656, 50757, 51297, 51590]","[26794, 27198, 48525, 49727, 49737, 63089, 63411, 63502, 63637, 64208, 64501]","Amidation, N-nucleophilic_aromatic_substitution","[1316, 2188, 3611]"
31625,Cc1c(Br)cc[nH]c1=O,NOOOVNDZIYQCSX-UHFFFAOYSA-N,5.0,20.0,EUR,41.0,5,Enamine,In stock,EN300-1660945,Cc1c(Br)cc[nH]c1=O,0.95,5,5,"[22898, 22911, 22952, 23024, 23256]","[31626, 31643, 31695, 31775, 32028]",Nucleophilic_substitution_with_amine,[1917]
31631,ClCc1noc(C2CC2)n1,VIIBOHRJBXNITD-UHFFFAOYSA-N,4.0,20.0,EUR,21.0,5,Enamine,In stock,EN300-24402,ClCc1noc(C2CC2)n1,0.95,4,4,"[22901, 22902, 22910, 22911]","[31632, 31633, 31642, 31643]",Nucleophilic_substitution_with_amine,[1917]
13764,CN(N)C(N)=O,DOORGKNGFZOACY-UHFFFAOYSA-N,2.0,20.0,EUR,33.0,5,Enamine,In stock,EN300-123352,CN(N)C(N)=O,0.98,2,2,"[18410, 19113]","[26245, 26948]",Amidation,[2188]
25833,Cn1c(Cl)c(C(=O)O)c2cc(Cl)c(Cl)cc21,IBFFSHNKGJMGJI-UHFFFAOYSA-N,8.0,20.0,EUR,221.0,5,Enamine,In stock,EN300-6478773,Cn1c(Cl)c(C(=O)O)c2cc(Cl)c(Cl)cc21,0.95,8,8,"[18951, 18980, 19057, 19104, 19113, 19288, 19363, 19448]","[26786, 26815, 26892, 26939, 26948, 27123, 27198, 27283]",Amidation,[2188]
9132,Nc1ccc(O)cc1Cl,PNLPXABQLXSICH-UHFFFAOYSA-N,14.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-84107,Nc1ccc(O)cc1Cl,0.95,5,5,"[4396, 30156, 57620, 59277, 61029]","[9915, 40898, 71199, 72861, 74593]","Buchwald-Hartwig_amination, Amidation, Ester_amidation","[2919, 2944, 3627, 3628]"
10848,Nc1cc(F)c(O)cc1Cl,GAICBADMNLLFDV-UHFFFAOYSA-N,24.0,50.0,EUR,19.0,5,Enamine,In stock,EN300-366591,Nc1cc(F)c(O)cc1Cl,0.95,6,6,"[5778, 12081, 32002, 58162, 59410, 62052]","[11885, 19846, 42665, 71741, 73007, 75609]","Buchwald-Hartwig_amination, Amidation, Ester_amidation","[2919, 2944, 3625, 3627, 3628]"
18254,COc1cc(C=O)c(I)c(OC)c1,BPSDHVYCRCKIEE-UHFFFAOYSA-N,20.0,20.0,EUR,99.0,5,Enamine,In stock,EN300-6488778,COc1cc(C=O)c(I)c(OC)c1,0.95,2,2,"[12081, 70646]","[19846, 84125]",Buchwald-Hartwig_amination,"[2925, 3625]"
29773,CCc1[nH]c(=O)[nH]c(=O)c1N,NHAGBFNQWVFUGY-UHFFFAOYSA-N,2.0,20.0,EUR,148.0,5,Enamine,In stock,EN300-2101810,CCc1[nH]c(=O)[nH]c(=O)c1N,0.95,2,2,"[21323, 21327]","[29774, 29780]",Nucleophilic_substitution_with_amine,[95]
37888,Nc1cnc(Br)cc1C(=O)O,TZANKVNNHOWWKK-UHFFFAOYSA-N,3.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-125585,Nc1cnc(Br)cc1C(=O)O,0.95,3,3,"[28288, 64512, 64686]","[38875, 78140, 78314]",Amidation,[1012]
77132,O=C(O)Cc1cccc(OC(F)F)n1,BZYSVCRTEQWOIG-UHFFFAOYSA-N,3.0,20.0,EUR,136.0,5,Enamine,In stock,EN300-7464507,O=C(O)Cc1cccc(OC(F)F)n1,0.95,3,3,"[64159, 64508, 64512]","[77786, 78136, 78140]",Amidation,[1012]
14403,Cc1ccsc1C1CCCCCN1,NDUGFZZLFOVAKS-UHFFFAOYSA-N,20.0,20.0,EUR,95.0,5,Enamine,In stock,EN300-232370,Cc1ccsc1C1CCCCCN1,0.95,2,2,"[47737, 47990]","[59548, 59812]",Buchwald-Hartwig_amination,[104]
58969,Cn1c(N)nc2cc(C(=O)O)cc(Br)c21,NDWLRUVIZQIWDM-UHFFFAOYSA-N,20.0,20.0,EUR,136.0,5,Enamine,In stock,EN300-26624183,Cn1c(N)nc2cc(C(=O)O)cc(Br)c21,0.95,2,2,"[47301, 47990]","[59040, 59812]",Buchwald-Hartwig_amination,[104]
5797,C#CCOc1ncccc1C(=O)O,QRHLPARKJBIUDQ-UHFFFAOYSA-N,2.0,20.0,EUR,56.0,5,Enamine,In stock,EN300-71434,C#CCOc1ncccc1C(=O)O,0.95,2,2,"[1486, 1631]","[6125, 6278]",Amidation,[653]
